mpn;gender;contact_material;contact_plating;color;housing_color;housing_material;mounting_style;number_of_contacts;number_of_positions;number_of_rows;orientation;pin_pitch;material;size_diameter;size_length;size_height;size_width
SSQ-130-03-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;60;60;2;;0.00254;;;0.07671;0.00851;0.00495
SSQ-124-03-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;2;;0.00254;;;0.06147;0.00851;0.00495
SSQ-126-03-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;52;52;2;;0.00254;;;0.06655;0.00851;0.00495
SSQ-127-02-G-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00495;0.00851
SSQ-149-02-T-S-RA;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;49;49;1;;0.00254;;;0.12497;0.00241;0.00851
SSQ-125-02-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;50;50;2;;0.00254;;;0.06401;0.00851;0.00495
171-050-213R911;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Solder;50;50;3;;0.00277;;;0.05281;0.010185;0.015392
SSQ-127-02-S-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00495;0.00851
SSQ-127-03-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
SSQ-128-01-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00851;0.00495
SSQ-127-01-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
SSQ-126-01-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.00254;;;0.06655;0.00851;0.00495
3433-5302;Male;Copper Alloy;Gold;Gray;Gray;Plastic;Through Hole;50;50;2;;0.00254;;;0.0829;0.0083;0.0173
SSQ-148-02-T-S;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;48;48;1;;0.00254;;;0.12243;0.00851;0.00241
171-050-213R001;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Solder;50;50;3;;0.00277;;;0.05281;0.010185;0.015392
BCS-123-L-D-PE;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;46;46;2;;0.00254;;;0.05842;0.00737;0.00508
SSQ-123-03-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;2;;0.00254;;;0.05893;0.00851;0.00495
SSQ-130-02-G-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;60;60;2;;0.00254;;;0.07671;0.00495;0.00851
SSQ-127-02-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
SSQ-125-02-S-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;50;50;2;;0.00254;;;0.06401;0.00495;0.00851
SSQ-123-02-S-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;2;;0.00254;;;0.05893;0.00495;0.00851
SSW-124-01-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;2;;0.00254;;;0.06147;0.00851;0.00495
71661-2060;Male;Copper Alloy;;;Black;;Solder;60;60;2;Right Angle;0.00127;;;0.04805;0.0075;0.01745
SSW-125-02-S-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;50;50;2;;0.00254;;;0.06401;0.00495;0.00851
SSQ-125-03-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;50;50;2;;0.00254;;;0.06401;0.00851;0.00495
SSQ-126-01-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;52;52;2;;0.00254;;;0.06655;0.00851;0.00495
FX2C-52S-1.27DSA(71);Female;Phosphor Bronze;Gold;;Black;Plastic;Solder;52;52;2;;0.00127;;;0.04307;0.0095;0.007
SSW-123-01-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;2;;0.00254;;;0.05893;0.00851;0.00495
SSQ-128-02-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00851;0.00495
104893-5;;Phosphor Bronze;Tin Lead;Black;Black;Plastic;;50;50;2;;0.00127;;;0.03216;0.01594;0.00721
SSW-127-02-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
SDL-128-T-12;Female;Brass;Gold;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07112;0.00127;0.00508
53611-S50-8;Male;Phosphor Bronze;Nickel;;Black;Plastic;Surface Mount;50;50;2;;0.00254;;;0.07874;0.01626;0.00914
N7E50-Q516RB-40;Male;Copper Alloy;Gold;Beige;;;Surface Mount;50;50;;;;Thermoplastic;;0.03865;0.0063;0.05034
SSQ-127-01-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
SSQ-130-02-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;60;60;2;;0.00254;;;0.07671;0.00851;0.00495
SSW-127-01-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
SSW-128-02-S-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00495;0.00851
104892-5;;Phosphor Bronze;Tin Lead;Black;Black;Thermoplastic;;50;50;2;;0.00127;;;0.032156;0.01594;0.00721
SSW-129-01-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;58;58;2;;0.00254;;;0.07417;0.00851;0.00495
104893-6;;Phosphor Bronze;Tin Lead;Black;Black;Plastic;;60;60;2;;0.00127;;;0.03851;0.01594;0.00721
SSW-127-02-S-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00495;0.00851
SSW-126-02-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.00254;;;0.06655;0.00851;0.00495
SSW-123-02-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;46;46;2;;0.00254;;;0.05893;0.00851;0.00495
SSW-123-02-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;2;;0.00254;;;0.05893;0.00851;0.00495
SSW-125-02-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;50;50;2;;0.00254;;;0.06401;0.00851;0.00495
851-43-050-10-001000;Female;Beryllium Copper;Gold;;Black;Plastic;Through Hole;50;50;1;;0.00127;;;0.0635;0.00409;0.00221
FX15S-51S-0.5SH;Female;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;51;51;2;;0.001;;;0.0374;0.0044;0.00445
SSW-127-21-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
SSW-124-02-S-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;2;;0.00254;;;0.06147;0.00495;0.00851
SSW-126-21-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.00254;;;0.06655;0.00851;0.00495
SSW-128-02-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00851;0.00495
SSW-126-02-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;52;52;2;;0.00254;;;0.06655;0.00851;0.00495
SSW-124-02-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;48;48;2;;0.00254;;;0.06147;0.00851;0.00495
89007-111LF;Male;;Gold;;;;PCB;60;60;5;;0.002;;;0.02393;0.017;0.0178
SSW-129-02-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;58;58;2;;0.00254;;;0.07417;0.00851;0.00495
SSW-128-02-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00851;0.00495
FX2-60P-1.27SV(71);Male;Phosphor Bronze;Gold;;"Brown; Light";Plastic;Surface Mount;60;60;2;;0.00127;;;0.04815;0.0086;0.007
SSW-126-02-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.00254;;;0.06655;0.00851;0.00495
SSW-128-21-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00851;0.00495
SSW-129-02-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;58;58;2;;0.00254;;;0.07417;0.00851;0.00495
SSW-124-02-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;2;;0.00254;;;0.06147;0.00851;0.00495
N7E50-R516RB-50-WF;Male;Copper;Gold over Nickel;;;;Surface Mount;50;50;1;;0.00127;;;0.03865;0.0083;0.0187
SSW-124-02-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;2;;0.00254;;;0.06147;0.00851;0.00495
SSW-129-21-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;58;58;2;;0.00254;;;0.07417;0.00851;0.00495
SSW-128-01-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00851;0.00495
SSW-127-02-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
SSQ-129-02-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;58;58;2;;0.00254;;;0.07417;0.00851;0.00495
SSQ-124-02-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;2;;0.00254;;;0.06147;0.00851;0.00495
851-93-050-20-001000;Female;Beryllium Copper;Tin Lead;;;;Horizontal;50;50;1;;0.00127;;;0.127;0.004089;0.00221
TMM-127-01-G-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;54;54;2;;0.002;;;0.054;0.0015;0.00394
SSW-123-21-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;2;;0.00254;;;0.05893;0.00851;0.00495
SSW-126-02-S-D-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.00254;;;0.06655;0.00495;0.00851
FX2-52P-1.27DS(71);Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.00127;;;0.04307;0.0075;0.015
85853-1110LF;;;Gold;;;;Through Hole;60;60;5;;0.002;;;0.02393;0.017;0.0178
SSW-148-01-S-S;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;1;;0.00254;;;0.12243;0.00851;0.00241
SSW-146-01-G-S;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;1;;0.00254;;;0.11735;0.00851;0.00241
TMM-130-01-S-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;60;60;2;;0.002;;;0.06;0.0015;0.00394
FX2C-60S-1.27DSA(71);Female;Phosphor Bronze;Gold;;Black;Plastic;Solder;60;60;2;;0.00127;;;0.04815;0.0095;0.007
SSW-130-02-T-D;Female;Phosphor Bronze;Tin;;Black;Plastic;Through Hole;60;60;2;;0.00254;;;0.07671;0.00851;0.00495
SSQ-128-03-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00851;0.00495
110-44-648-41-001000;;Beryllium Copper;Tin;;;;Through Hole;48;;;;;;;0.06096;0.00419;0.0152
TMM-128-01-G-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;56;56;2;;0.002;;;0.056;0.0015;0.00394
85853-1125LF;;;Gold;;;;Through Hole;60;60;5;;0.002;;;0.02393;0.017;0.0178
89007-110LF;Male;;Gold;;;;Through Hole;60;60;5;;0.002;;;0.02393;0.017;0.0178
N7E50-D516PG-30;Male;Copper Alloy;Gold;;Beige;;Surface Mount;50;50;;;;;;0.0156;0.005;0.048
TMM-124-01-S-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;48;48;2;;0.002;;;0.048;0.0015;0.00394
SSW-150-02-S-S-RA;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;50;50;1;;0.00254;;;0.12751;0.00241;0.00851
SSW-146-01-S-S;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;1;;0.00254;;;0.11735;0.00851;0.00241
85864-102LF;;;Gold;;;;Through Hole;60;60;5;;0.002;;;0.02395;;0.02314
TMM-123-01-S-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;46;46;2;;0.002;;;0.046;0.0015;0.00394
4848-6004-CP;Female;Phosphor Bronze;Tin;;;;Solder;48;;;;0.00254;;;0.06083;0.00508;0.01778
395-056-520-202;Female;;Gold;Black;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07772;0.01524;0.0094
82060-6006;Female;Copper Alloy;Gold;;Gray;Plastic;;60;60;2;;0.00127;;;0.04458;0.0142;0.0076
SSW-128-02-G-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;56;56;2;;0.00254;;;0.07163;0.00851;0.00495
SSW-145-02-G-S;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;45;45;1;;0.00254;;;0.11481;0.00851;0.00241
2550-6002-UB;Male;Copper Alloy;Tin Lead;;Gray;Plastic;Through Hole;50;50;2;;0.00254;;;0.07082;0.0094;0.00859
341-050-520-202;Female;;Gold;Green;Green;Plastic;Through Hole;50;50;2;;0.00254;;;0.07049;0.01109;0.00838
KX15-60K4DE;;Copper Alloy;Gold;;Black;Plastic;Surface Mount;60;60;2;;0.0008;;;0.032;0.00575;0.005
2-102393-3;Female;Phosphor Bronze;Tin Lead;Black;Black;Thermoplastic;;50;50;2;;0.00254;;;0.0635;0.01524;0.006096
SSW-127-02-S-D;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06909;0.00851;0.00495
88946-302LF;Female;;Gold;;;;PCB;48;48;4;;0.002;;;0.02395;0.00935;0.02115
0901220785;Male;Brass;Gold;;Black;Plastic;PC Board;50;50;2;;0.00254;;;0.0635;0.00615;0.0025
747144-2;Female;Copper Alloy;Gold over Nickel;;Black;Thermoplastic;Through Hole;50;50;3;Vertical;0.002769;;;0.066929;0.012167;0.015748
TMM-124-01-G-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;48;48;2;;0.002;;;0.048;0.0015;0.00394
TMM-123-01-G-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;46;46;2;;0.002;;;0.046;0.0015;0.00394
TMM-130-01-G-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;60;60;2;;0.002;;;0.06;0.0015;0.00394
TMM-127-01-S-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;54;54;2;;0.002;;;0.054;0.0015;0.00394
FX2C-52P-1.27DSA(71);Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.00127;;;0.04307;0.0085;0.007
A3C-50DA-2DSA(71);Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;50;50;2;;0.002;;;0.05;0.0042;0.004
JC26C2-FSH16E;;;;;Black;;Through Hole;50;;;;;;;0.0324;0.0074;0.0517
TMM-128-01-G-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;56;56;2;;0.002;;;0.056;0.0015;0.00394
TMM-129-01-S-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;58;58;2;;0.002;;;0.058;0.0015;0.00394
TMM-128-01-S-D-SM;Male;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;56;56;2;;0.002;;;0.056;0.0015;0.00394
TMM-123-01-G-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;2;;0.002;;;0.046;0.0015;0.00394
TMM-127-01-S-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.002;;;0.054;0.0015;0.00394
TMM-129-01-S-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;59;58;2;;0.002;;;0.058;0.0015;0.00394
TMM-123-01-S-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;2;;0.002;;;0.046;0.0015;0.00394
TMM-128-01-S-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;56;56;2;;0.002;;;0.056;0.0015;0.00394
TMM-146-01-G-S;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;46;46;1;;0.002;;;0.092;0.0015;0.00197
TMM-149-01-G-S;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;49;49;1;;0.002;;;0.098;0.0015;0.00197
TMM-124-01-S-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;2;;0.002;;;0.048;0.0015;0.00394
3372-6002;Male;Copper Alloy;Gold;;Gray;Plastic;Through Hole;60;60;2;;0.00254;;;0.0956;0.017272;0.0083
TMM-145-01-G-S;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;45;45;1;;0.002;;;0.09;0.0015;0.00197
TMM-126-01-S-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.002;;;0.052;0.0015;0.00394
TMM-126-01-G-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;52;52;2;;0.002;;;0.052;0.0015;0.00394
FX8C-60P-SV(91);Male;Phosphor Bronze;Gold;;"Brown; Light";Plastic;Surface Mount;60;60;2;Vertical;0.0006;;;0.0246;0.00445;0.0051
DF9A-51S-1V(69);Female;Phosphor Copper;Gold;;Beige;Nylon;Surface Mount;51;51;2;;0.001;;;0.0293;0.0033;0.0042
TMM-127-01-G-D;Male;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;54;54;2;;0.002;;;0.054;0.0015;0.00394
747959-1;Female;;;Black;;;;50;50;;;;Plastic;;0.070485;0.018542;0.037262
1-746288-0;Female;Phosphor Bronze;Gold;Black;Black;Plastic;;50;50;2;;0.00254;;;0.067818;0.011786;0.006096
536279-2;;Phosphor Bronze;Tin Lead;Natural;Natural;Thermoplastic;Through Hole;60;63;2;Vertical;0.00127;;;0.041656;0.00811;0.007239
A3C-50DA-2DSC(71);Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;50;50;2;;0.002;;;0.05;0.0042;0.004
TX25-50P-LT-N1E;;Copper Alloy;Gold;;Black;Plastic;Through Hole;50;50;2;;0.00127;;;0.0444;0.009;0.0158
BCS-147-L-S-TE;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;47;47;1;;0.00254;;;0.11938;0.00737;0.00254
152250-0103-GB;Female;Copper Alloy;Gold;;Gray;Plastic;;50;50;2;;0.002;;;0.055;0.0094;0.0041
172-050-202R001;Female;Brass;Gold;;Beige;Plastic;Panel;50;50;3;;0.00277;;;0.067005;0.010185;0.015392
172-050-102R001;Male;Brass;Gold;Beige;Beige;Plastic;Solder;50;50;3;;0.00277;;;0.067005;0.009931;0.015392
5532446-5;Male;Phosphor Bronze;Tin;Natural;Brown;Thermoplastic;Through Hole;60;60;2;Vertical;0.00254;;;0.09525;0.01173;0.00965
JC26C2-FRM16E;;;;;Black;;Through Hole;50;;;;;;;0.0376;0.0061;0.0517
JC26C2-DSRE;;;;;Black;;Through Hole;50;;;;;;;0.0467;0.0058;0.0511
BCS-127-L-D-PE;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;54;54;2;;0.00254;;;0.06858;0.00737;0.00508
DF30FC-50DS-0.4V(82);Female;Phosphor Bronze;Gold;;Black;Plastic;Surface Mount;50;50;2;;0.0004;;;0.01222;0.0009;0.00376
BCS-146-L-S-PE;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;46;46;1;;0.00254;;;0.11684;0.00737;0.00254
552726-1;Male;Copper Alloy;Gold over Nickel;Black;Black;Plastic;Panel;50;50;;;;;;0.083312;0.016002;0.025654
JC26C2-FSL16E;;;;;Black;;Through Hole;50;;;;;;;0.0376;0.0074;0.0578
172-E50-213R001;Female;Brass;Gold;White;White;Plastic;Through Hole;50;50;3;;0.00277;;;0.05281;;0.015291
50-9518-10;;Beryllium Copper;Tin;;;;Through Hole;50;50;2;;0.00254;;;0.0635;0.00241;0.0229
BCS-147-L-S-PE;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;47;47;1;;0.00254;;;0.11938;0.00737;0.00254
2560-5002UB;Male;Copper Alloy;Tin Lead;;Gray;Plastic;Through Hole;60;60;2;;0.00254;;;0.08352;0.00859;0.00965
BCS-148-L-S-PE;Female;Phosphor Bronze;Gold;;Black;Plastic;Through Hole;48;48;1;;0.00254;;;0.12192;0.00737;0.00254
JC26C2-FRR16E;;;;;Black;;Through Hole;50;;;;;;;0.0324;0.0061;0.0589
171-050-113R001;Male;Brass;Gold;Black;Black;Plastic;Solder;50;50;3;;0.00277;;;0.067005;0.009931;0.015392
BCS-149-L-S-PE;Female;Phosphor Bronze;Gold;Black;Black;Plastic;Through Hole;49;49;1;;0.00254;;;0.12446;0.00737;0.00254
3433-6005;Male;Copper Alloy;Tin Lead;;Gray;Plastic;Through Hole;50;50;2;;0.00254;;;0.0829;0.0173;0.0083
JC26E-BBE;Male;Copper Alloy;Gold over Nickel;;White;;Solder;50;50;2;;0.00127;;;0.00482;0.0035;0.0447
149012-2;;Phosphor Bronze;Tin Lead;Natural;Natural;Thermoplastic;Through Hole;60;63;3;Vertical;0.00127;;;0.043536;0.016459;0.007239
171-050-113R911;Male;Brass;Gold;Black;Black;Plastic;Solder;50;50;3;;0.00277;;;0.067005;0.009931;0.015392
1-746610-0;Male;Phosphor Bronze;Tin Lead;Black;Black;Plastic;Through Hole;50;50;2;;0.00254;;;0.068072;0.010058;0.007061
JC26C2-DSR16E;;;;Black;Black;;Through Hole;50;;;;;;;0.0467;0.0074;0.0511
PCN10-50P-2.54DSA(72);Male;Brass;Gold;;Gray;Plastic;Through Hole;50;50;2;;0.00254;;;0.0814;0.0116;0.0086
1-1658620-2;Female;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;64;64;2;Vertical;0.00254;;;0.08585;0.01178;0.00609
1-1658622-2;Female;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;64;64;2;Vertical;0.00254;;;0.085852;0.01178;0.006096
2-746610-4;Male;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;60;60;2;Vertical;0.00254;;;0.080772;0.010058;0.007061
2-746610-5;Male;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;64;64;2;Vertical;0.00254;;;0.085852;0.010058;0.007061
5390377-7;Male;Phosphor Bronze;Tin;Black;Black;Polyester;;68;68;2;;0.00127;;;0.0515;;0.0083
5750913-7;Male;Phosphor Bronze;Tin;Black;Black;Thermoplastic;;68;68;2;;0.00127;;;0.05154;0.01494;0.00744
5786554-7;Female;Phosphor Bronze;Gold;Black;Black;Thermoplastic;Solder;68;68;4;Vertical;0.00127;;;0.06388;0.00892;0.01031
5748394-6;Female;Phosphor Bronze;Tin;Black;Black;Plastic;Solder;62;62;3;Right Angle;0.00241;;;0.0694;0.0125;0.02096
1-5750913-7;Male;Phosphor Bronze;Gold Flash;Gray;Gray;Thermoplastic;;68;68;2;;0.00127;;;0.05154;;0.00744
2-5174225-5;Male;Phosphor Bronze;Tin;Black;Black;Thermoplastic;Solder;68;68;4;Right Angle;0.00127;;;0.04628;0.0103;0.0173
5749111-6;Male;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Solder;68;68;2;Straight;0.00127;;;0.05154;0.01494;0.00744
650945-5;Male;Brass;Tin Lead;Gray;Gray;Polyester;PC Board;64;96;3;Right Angle;0.00254;;;0.09398;0.0111;0.01262
6-5530843-5;Female;Phosphor Bronze;Tin;Black;Black;Polyester;Through Hole;62;31;2;Vertical;0.00254;;;0.085344;0.01549;0.009347
5787394-7;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Solder;68;68;4;Right Angle;0.00127;;;0.06388;0.01031;0.01687
1-1658621-2;Female;Phosphor Bronze;Tin;Black;Black;Plastic;;64;64;2;Vertical;0.00254;;;0.085852;0.01178;0.006096
5749069-7;Female;Phosphor Bronze;Gold Flash;;Black;Thermoplastic;PC Board;68;68;2;Vertical;0.00254;Thermoplastic;;0.06388;0.00892;0.01031
2-5178238-8;Female;Copper Alloy;Tin;Black;Black;Nylon;Through Hole;68;68;;Vertical;;;;0.06383;0.0094;0.011645
1-1658622-1;Female;Phosphor Bronze;Tin;Black;Black;Plastic;;60;60;2;Vertical;0.00254;;;0.080772;0.01178;0.006096
5179029-2;Male;Brass;Tin;Natural;Natural;;Surface Mount;60;60;2;Vertical;0.0008;;;0.0298;0.006;0.006
749877-7;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Panel;68;68;2;;0.00127;;;0.06388;0.01504;0.01031
1-1658621-1;Female;Phosphor Bronze;Tin;Black;Black;Plastic;Through Hole;60;60;2;Vertical;0.00254;;;0.080772;0.01178;0.006096
5749721-7;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Solder;68;68;2;Vertical;0.00254;;;0.06388;0.00892;0.01031
5786555-7;Female;Phosphor Bronze;Gold;Black;Black;Thermoplastic;Solder;68;68;4;Vertical;0.00127;;;0.06388;0.00871;0.01031
5530843-7;Female;Phosphor Bronze;Tin;Black;Black;Polyester;Through Hole;60;30;2;Vertical;0.00254;;;0.082804;0.01549;0.009347
1734100-7;Male;Phosphor Bronze;Gold Flash;Black;Black;Plastic;Through Hole;68;68;;Vertical;;;;0.007112;0.010008;0.054534
5749070-7;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;PC Board;68;68;2;Vertical;0.00254;Thermoplastic;;0.06388;0.00871;0.01031
5748471-1;Male;;;Black;;;;62;62;;;;;;0.048057;;0.056261
552307-1;Female;Copper Alloy;Gold Flash;Green;Black;Thermoplastic;;64;64;;;;;;0.098425;0.017526;0.015367
552285-1;Male;Copper Alloy;Gold Flash;Blue;Black;Thermoplastic;;64;64;;;;;;0.098425;0.017526;0.015367
1734099-7;Male;Phosphor Bronze;Gold Flash;Black;Black;Plastic;Through Hole;68;68;;Right Angle;;;;0.05311;0.0075;0.01746
5787082-7;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Solder;68;68;2;Right Angle;0.00254;;;0.06388;0.01031;0.01687
5650861-5;Female;Copper Alloy;Tin;Gray;Gray;Plastic;Solder;64;64;2;Vertical;0.00254;;;0.09398;0.01151;0.00795
5748476-1;Male;;;Black;;;;62;62;;;;;;0.051054;0.018542;0.072644
5554381-2;Female;Copper Alloy;Gold Flash;Black;Black;Plastic;;64;64;;;;;;0.098425;0.017526;0.015367
204507-1;Male;;;;;;;62;62;;;;;;0.069317;;0.012548
5787169-7;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;Solder;68;60;4;Right Angle;0.00127;;;0.06388;0.01031;0.01676
204506-1;Female;;;;;;Panel;62;62;;;;;;0.069317;;0.012548
5787170-7;Female;Phosphor Bronze;Gold Flash;Black;Black;Thermoplastic;PC Board;68;68;2;Right Angle;0.00254;Thermoplastic;;0.06388;0.01031;0.01676
